>NC_058066.1
start	end
9654048	9654062
9654143	9654161
9656442	9656448
9665661	9665678
9667544	9667560
9669662	9669673
9670888	9670907
9677456	9677465
9679039	9679054
9687579	9687593
9687929	9687941
9696362	9696375
9732690	9732702
9738068	9738078
9740863	9740878
9748139	9748148
9776255	9776271
9776848	9776863
9778057	9778073
9791260	9791275
9811450	9811466
9812494	9812510
9814015	9814031
9815215	9815231
9816755	9816774
9817338	9817351
9817717	9817730
9820447	9820460
9823394	9823409
9823792	9823800
9853226	9853240
9853259	9853277
9853882	9853898
9862886	9862899
9871269	9871274
9871982	9871995
9872245	9872257
9883448	9883464
9884227	9884232
9884247	9884265
9887373	9887385
9890439	9890459
9901299	9901313
9908613	9908628
9928773	9928790
9929983	9930001
9942581	9942596
9948769	9948784
9962268	9962285
9963322	9963339
9966037	9966054
9977900	9977916
9980016	9980032
9980416	9980429
9983122	9983134
9986266	9986282
10014933	10014953
10014998	10015015
10015946	10015962
10015980	10015998
10016602	10016620
10025684	10025700
10034429	10034443
10042065	10042081
10042860	10042876
10045969	10045983
10059738	10059753
10060295	10060311
10060534	10060552
10060845	10060861
10062453	10062472
10062674	10062690
10069258	10069274
10069396	10069408
10077181	10077200
10079275	10079294
10086733	10086749
10088749	10088765
10095906	10095926
10101560	10101572
10107584	10107602
10109615	10109633
10119213	10119225
10121917	10121932
10125270	10125284
10139915	10139928
10141712	10141717
10142253	10142266
10143161	10143175
10144966	10144972
10165029	10165041
10165082	10165097
10173393	10173403
10175726	10175740
10176101	10176116
10215904	10215917
10223019	10223031
10224220	10224241
10230003	10230008
10232388	10232394
10232796	10232810
10237534	10237545
10272772	10272786
10278866	10278881
10279030	10279048
10295682	10295697
10299016	10299028
10314711	10314727
10318489	10318499
10335550	10335567
10341397	10341414
10344995	10345013
10349291	10349308
10355566	10355579
10361377	10361396
10363603	10363617
10371754	10371767
10372375	10372385
10372474	10372490
10377717	10377735
10390822	10390835
10395190	10395203
10395703	10395719
10400676	10400698
10412760	10412772
10412813	10412826
10418725	10418741
10422543	10422558
10424860	10424865
10425681	10425696
10425807	10425823
10427882	10427893
10433858	10433877
10436391	10436396
10437476	10437492
10438159	10438173
10442871	10442886
10443286	10443300
10451369	10451380
10454005	10454017
10454170	10454187
10485113	10485126
10485461	10485467
10493820	10493834
10500848	10500853
10509146	10509152
10529356	10529374
10532672	10532689
10554591	10554597
10555661	10555675
10556701	10556718
10557591	10557602
10561801	10561823
10563447	10563463
10564825	10564831
10564919	10564937
10576258	10576265
10576267	10576274
10580319	10580336
10582806	10582822
10586159	10586172
10598982	10598994
10603046	10603070
10603167	10603184
10605448	10605468
10609145	10609159
10611906	10611919
10615344	10615352
10631666	10631677
10647477	10647483
10647485	10647490
10647551	10647568
10658373	10658387
10663981	10663998
10664412	10664431
10664723	10664740
10664838	10664851
10665437	10665453
10667498	10667510
10675084	10675101
10676127	10676134
10677542	10677560
10685913	10685925
10685950	10685967
10687260	10687281
10687283	10687290
10687292	10687309
10692206	10692220
10699374	10699387
10699394	10699413
10700366	10700380
10705636	10705650
10707371	10707390
10707416	10707430
10708341	10708353
10708401	10708407
10711740	10711749
10713865	10713880
10714023	10714029
10714279	10714293
10720810	10720823
10742583	10742594
10749479	10749492
10749783	10749805
10750974	10750988
10756203	10756220
10778193	10778199
10781345	10781365
10784741	10784757
10784973	10784987
10796720	10796732
10805938	10805953
10806103	10806119
10806352	10806358
10807475	10807488
10807508	10807513
10809536	10809555
10814249	10814263
10815993	10816009
10821600	10821605
10821627	10821642
10827518	10827529
10845894	10845909
10846057	10846076
10846732	10846746
10846886	10846901
10846945	10846960
10860785	10860800
10860979	10860996
10871944	10871956
10876084	10876098
10877163	10877168
10879392	10879404
10882396	10882403
10889098	10889109
10891552	10891566
10893751	10893767
10893916	10893933
10910390	10910403
10914460	10914466
10919218	10919232
10923677	10923691
10927940	10927960
10936607	10936617
10945436	10945447
10946961	10946977
10954922	10954942
10955186	10955198
10957845	10957860
10964704	10964718
10969138	10969155
10969616	10969630
10969918	10969934
10979366	10979387
10979464	10979469
10980614	10980625
10996542	10996562
10998822	10998840
10999128	10999146
10999417	10999434
11029056	11029065
11033871	11033886
11036493	11036510
11041588	11041602
11051309	11051324
11057070	11057086
11060697	11060713
11066259	11066271
11077225	11077239
11098220	11098233
11100944	11100958
11104281	11104296
11111306	11111318
11114726	11114742
11127312	11127325
11127878	11127884
11142529	11142544
11152995	11153016
11157110	11157123
11157627	11157641
11158068	11158081
11160590	11160595
11163727	11163734
11164008	11164025
11166261	11166266
11166966	11166981
11169414	11169423
11182293	11182304
11195096	11195112
11195722	11195731
11197269	11197285
11201910	11201925
11223290	11223308
11234401	11234418
11238233	11238248
11238371	11238386
11238685	11238701
11246869	11246881
11250660	11250676
11257681	11257695
11265744	11265757
11275322	11275336
11285817	11285832
11289096	11289110
11289133	11289147
11290624	11290640
11290718	11290737
11291077	11291092
11292356	11292371
11295479	11295495
11318094	11318110
11323453	11323468
11325096	11325102
11325183	11325193
11325472	11325486
11334980	11335003
11335755	11335770
11342023	11342031
11342190	11342208
11343051	11343069
11343600	11343613
11346319	11346335
11346484	11346495
11353350	11353364
11356051	11356065
11359808	11359822
11365868	11365884
11365902	11365917
11368415	11368431
11377281	11377295
11397625	11397641
11401913	11401918
11409488	11409495
11427281	11427299
11428735	11428751
11446139	11446157
11494707	11494724
11500498	11500504
11503618	11503643
11507550	11507562
11517383	11517399
11522381	11522398
11523931	11523944
11524807	11524819
11524969	11524982
11533265	11533279
11539073	11539089
11558743	11558753
11559084	11559105
11570633	11570648
11573914	11573926
11579246	11579259
11579414	11579427
11594566	11594575
11600342	11600358
11601643	11601660
11605505	11605510
11606364	11606383
11608486	11608500
11621806	11621823
11621829	11621844
11629164	11629178
11631039	11631055
11631303	11631318
11631878	11631885
11651784	11651796
11655924	11655938
11668135	11668155
11684512	11684518
11684520	11684525
11686566	11686578
11688279	11688285
11691647	11691658
11694639	11694660
11698663	11698679
11716864	11716879
11720840	11720856
11733669	11733686
11741562	11741581
11741875	11741890
11748446	11748460
11752111	11752132
11753479	11753492
11755230	11755235
11777613	11777630
11779105	11779117
11779566	11779580
11781791	11781807
11782625	11782640
11784030	11784044
11788928	11788939
11789247	11789261
11804988	11805003
11812846	11812864
11821579	11821592
11841645	11841650
11842067	11842078
11844509	11844522
11863563	11863576
11864604	11864615
11866198	11866211
11866440	11866454
11867749	11867763
11888534	11888552
11893286	11893304
11894078	11894084
11920476	11920495
11921564	11921575
11922355	11922360
11924113	11924125
11930912	11930928
11943292	11943311
11943761	11943775
11949575	11949589
11954657	11954673
11956055	11956061
11956903	11956918
11965700	11965713
11966230	11966243
11968097	11968110
11971280	11971296
11974285	11974300
11985307	11985324
11986540	11986560
11989329	11989344
11994134	11994149
11996067	11996084
11997888	11997900
12001313	12001329
12010487	12010503
12010949	12010969
12012798	12012816
12013090	12013103
12017129	12017134
12019743	12019758
12023450	12023464
12024414	12024435
12036442	12036459
12036486	12036500
12037804	12037820
12040917	12040932
12041846	12041868
12042006	12042024
12055482	12055500
12105637	12105653
12107828	12107842
12134011	12134029
12134102	12134115
12138543	12138559
12139942	12139954
12143056	12143071
12143534	12143550
12145491	12145508
12147202	12147216
12148271	12148288
12158298	12158314
12162242	12162255
12169047	12169061
12170126	12170136
12187384	12187396
12187686	12187699
12197105	12197123
12202422	12202439
12211895	12211910
12220431	12220443
12223418	12223423
12227648	12227660
12233685	12233702
12237743	12237753
12251766	12251780
12251817	12251834
12252300	12252313
12257235	12257248
12264799	12264814
12274181	12274193
12290524	12290544
12298615	12298629
12302178	12302196
12309547	12309565
12311151	12311168
12311367	12311387
12311680	12311696
12325791	12325804
12329784	12329798
12331872	12331886
12338456	12338469
12344308	12344335
12344366	12344382
12345298	12345305
12345336	12345349
12348664	12348676
12349267	12349280
12368406	12368421
12371873	12371888
12372286	12372300
12373694	12373711
12374074	12374088
12388303	12388328
12435350	12435371
12440233	12440243
12448824	12448837
12452419	12452435
12456426	12456442
12457079	12457097
12459977	12459998
12478272	12478290
12484553	12484568
12484718	12484736
12485265	12485280
12485876	12485892
12486031	12486046
12487738	12487756
12497721	12497726
12511072	12511094
12512840	12512855
12513088	12513098
12513970	12513988
12516098	12516112
12522989	12523003
12524990	12525007
12526199	12526217
12546237	12546251
12553500	12553519
12556396	12556401
12557368	12557383
12558612	12558626
12559297	12559314
12579902	12579918
12580574	12580590
12580816	12580833
12581805	12581825
12583448	12583461
12590381	12590393
12596431	12596445
12598305	12598320
12611288	12611293
12611649	12611666
12616379	12616397
12621957	12621963
12621965	12621971
12625096	12625112
12626400	12626415
12630671	12630684
12631316	12631328
12635468	12635488
12636115	12636131
12641958	12641971
12658503	12658520
12660176	12660189
12662748	12662768
12664632	12664648
12665889	12665905
12666050	12666067
12688165	12688175
12689329	12689346
12700023	12700039
12730122	12730134
12730275	12730295
12763799	12763804
12765356	12765379
12781372	12781390
12790632	12790646
12799806	12799819
12809620	12809636
12819904	12819920
12826243	12826261
12844660	12844672
12847961	12847967
12861860	12861871
12862264	12862271
12862637	12862653
12870567	12870585
12882769	12882784
12882919	12882938
12887658	12887672
12902760	12902776
12903628	12903641
12904157	12904170
12905118	12905137
12906493	12906509
12911725	12911741
12921839	12921852
12931393	12931400
12944696	12944712
12947054	12947070
12949873	12949887
12954348	12954354
12958839	12958845
12959482	12959487
12959947	12959957
12962349	12962366
12975105	12975121
12980749	12980756
12981862	12981874
12983455	12983467
12991030	12991043
13003145	13003160
13003388	13003393
13005970	13005987
13014431	13014446
13017024	13017031
13018486	13018499
13033115	13033133
13042910	13042922
13044332	13044347
13046175	13046193
13058829	13058836
13080441	13080458
13083408	13083424
13090556	13090575
13091340	13091357
13091380	13091401
13092973	13092984
13096982	13096997
13097216	13097229
13098994	13099009
13100397	13100411
13106855	13106870
13114679	13114684
13115240	13115257
13116218	13116223
13116226	13116231
13116332	13116342
13116630	13116645
13117468	13117481
13119931	13119946
13122737	13122752
13130113	13130131
13135790	13135806
13135811	13135816
13135818	13135824
13142742	13142758
13144752	13144766
13145920	13145938
13146614	13146628
13147805	13147821
13150475	13150491
13158928	13158933
13162934	13162946
13169092	13169106
13176338	13176357
13177703	13177720
13186316	13186331
13187052	13187064
13192314	13192328
13194176	13194200
13197631	13197648
13198237	13198253
13207829	13207847
13208065	13208080
13212234	13212241
13221659	13221666
13221670	13221676
13222455	13222470
13222758	13222772
13223473	13223484
13226283	13226297
13228168	13228182
13228332	13228350
13229332	13229351
13230803	13230823
13241948	13241968
13243970	13243988
13244954	13244969
13245120	13245125
13247771	13247783
13247789	13247803
13250572	13250586
13251286	13251298
13251595	13251610
13252404	13252421
13264205	13264219
13267601	13267618
13274943	13274956
13276039	13276050
13276657	13276674
13280099	13280123
13281947	13281962
13281965	13281982
13286591	13286603
13287324	13287338
13288049	13288060
13295936	13295953
13297312	13297328
13305222	13305235
13311485	13311497
13325402	13325408
13327843	13327858
13328762	13328777
13329944	13329958
13330926	13330939
13331323	13331339
13331437	13331455
13332297	13332313
13332723	13332729
13332833	13332840
13335435	13335452
13335470	13335475
13339130	13339135
13339138	13339143
13339148	13339163
13350038	13350055
13350832	13350840
13352681	13352696
13354139	13354154
13355119	13355134
13355952	13355971
13356253	13356266
13357332	13357345
13357869	13357875
13357877	13357885
13365633	13365647
13372484	13372495
13373712	13373724
13373855	13373871
13375648	13375665
13375882	13375895
13390601	13390615
13392865	13392877
13392940	13392956
13406403	13406421
13410546	13410558
13417631	13417643
13421786	13421801
13428843	13428857
13428984	13428996
13435226	13435242
13459906	13459922
13461749	13461765
13465408	13465418
13465804	13465822
13480417	13480433
13487790	13487805
13494961	13494972
13501162	13501182
13502023	13502036
13520065	13520078
13529595	13529611
13532534	13532551
13535546	13535562
13550650	13550664
13551185	13551200
13551495	13551511
13557131	13557142
13557298	13557314
13563936	13563948
13570763	13570781
13589896	13589903
13591053	13591069
13595005	13595011
13605032	13605049
13613976	13613992
13615335	13615350
13643501	13643518
13643775	13643791
13648501	13648518
13655774	13655789
13665158	13665173
13665715	13665731
13668354	13668364
13668465	13668477
13684245	13684258
13694136	13694152
13697044	13697052
13700033	13700052
13707480	13707485
13708228	13708244
13716524	13716537
13717002	13717014
13718391	13718406
13725991	13726017
13726347	13726359
13727504	13727517
13737052	13737068
13737807	13737820
13739180	13739194
13740135	13740148
13754495	13754509
13756958	13756970
13762210	13762222
13764750	13764767
13766647	13766659
13766810	13766827
13772681	13772696
13772738	13772751
13774736	13774748
13775109	13775115
13776276	13776292
13782750	13782757
13785145	13785159
13789692	13789710
13790588	13790601
13794033	13794046
13794736	13794750
13795015	13795027
13807282	13807294
13807748	13807767
13808011	13808024
13811559	13811574
13831174	13831190
13853258	13853263
13853265	13853270
13864025	13864041
13864128	13864145
13865245	13865260
13881804	13881822
13907489	13907502
13911445	13911454
13911580	13911596
13911981	13911998
13913609	13913623
13916237	13916260
13916272	13916282
13916406	13916422
13936191	13936201
13939607	13939612
13943958	13943969
13949864	13949878
13954169	13954187
13959453	13959469
13961255	13961270
13965550	13965563
13966530	13966535
13970399	13970423
13988279	13988292
13989282	13989296
13990615	13990626
13993617	13993622
13994342	13994354
14026797	14026809
14027280	14027291
14028045	14028057
14028120	14028136
14029095	14029114
14029400	14029416
14035611	14035616
14035618	14035626
14038228	14038234
14039096	14039116
14039380	14039395
14039545	14039562
14059048	14059064
14061721	14061735
14064907	14064924
14066620	14066637
14066932	14066953
14067881	14067895
14106163	14106168
14106182	14106194
14112177	14112191
14113702	14113714
14115748	14115770
14124960	14124966
14129689	14129703
14130508	14130522
14130560	14130575
14131040	14131048
14132048	14132069
14137696	14137709
14142229	14142242
14163533	14163552
14163573	14163588
14166020	14166034
14166454	14166469
14166972	14166984
14174993	14174999
14175184	14175191
14196942	14196955
14197525	14197541
14204494	14204510
14204660	14204678
14208949	14208967
14209149	14209164
14209897	14209903
14209905	14209911
14215037	14215052
14241204	14241221
14259008	14259020
14262145	14262157
14265435	14265452
14267021	14267038
14268512	14268518
14269734	14269749
14286168	14286184
14292741	14292757
14295762	14295780
14300895	14300911
14343302	14343314
14343420	14343434
14348323	14348332
14348555	14348571
14349305	14349321
14357631	14357649
14358216	14358231
14387327	14387345
14390228	14390240
14391724	14391735
14397737	14397753
14404865	14404872
14404874	14404879
14416383	14416399
14416420	14416431
14423333	14423345
14424088	14424103
14424252	14424270
14449398	14449414
14470922	14470936
14471012	14471028
14471442	14471458
14477093	14477105
14480709	14480719
14488471	14488487
14489749	14489764
14492959	14492973
14501079	14501097
14501998	14502015
14510275	14510290
14510923	14510944
14528448	14528468
14533296	14533302
14535262	14535275
14539107	14539118
14539372	14539387
14542310	14542323
14557058	14557077
14564397	14564410
14564537	14564543
14568049	14568063
14569403	14569418
14589564	14589580
14592109	14592127
14605628	14605640
14607227	14607241
14608762	14608780
14639219	14639237
14645306	14645319
14648219	14648235
14662825	14662841
14663666	14663685
14663764	14663775
